DATE,PM2.5,City, PM10, O3, NO2, SO2, CO
28-02-2024,59,Bengaluru,52,2,13,1,2
29-02-2024,76,Bengaluru,52,1,13,1,2
01-03-2024,76,Bengaluru,63,1,11,1,2
02-03-2024,94,Bengaluru,89,1,13,1,2
03-03-2024,152,Bengaluru,71,1,11,1,2
04-03-2024,135,Bengaluru,69,1,11, ,2
05-03-2024,127,Bengaluru,64,1,11,1,2
06-03-2024,133,Bengaluru,64,1,12,1,2
07-03-2024,121,Bengaluru,70,1,12,1,2
08-03-2024,127,Bengaluru,64,1,12,1,2
09-03-2024,114,Bengaluru,72,1,11,1,2
10-03-2024,153,Bengaluru,71,1,12,1,2
11-03-2024,143,Bengaluru,73,1,13,1,3
12-03-2024,146,Bengaluru,83,1,13,1,2
13-03-2024,146,Bengaluru,65,1,11,1,2
14-03-2024,125,Bengaluru, , , , , 
16-03-2024,117,Bengaluru,65,2,4,1,2
17-03-2024,129,Bengaluru,71,1,4,1,1
18-03-2024,139,Bengaluru,72,1,6,1,2
19-03-2024,133,Bengaluru,73,1,5,1,2
20-03-2024,152,Bengaluru,50,1,4,1,1
21-03-2024,86,Bengaluru,59,1,5,1,2
22-03-2024,104,Bengaluru,61,2,5,1,1
23-03-2024,106,Bengaluru,61,1,5,1,1
24-03-2024,112,Bengaluru,56,1,4,1,2
25-03-2024,107,Bengaluru,62,1,6,1,2
26-03-2024,107,Bengaluru,61,1,7,1,1
27-03-2024,91,Bengaluru,61,2,6,1,1
28-03-2024,116,Bengaluru,62,1,4,1,1
29-03-2024,133,Bengaluru,65,1,6,1,2
30-03-2024,94,Bengaluru,76,1,6,1,2
31-03-2024,111,Bengaluru,59,1,6,1,2
01-10-2023,20,Bengaluru,47,21,12,1,2
02-10-2023,63,Bengaluru,58,21,15,1,1
03-10-2023,86,Bengaluru,58,19,16,1,1
04-10-2023,85,Bengaluru,57,22,16,1,1
05-10-2023,86,Bengaluru,62,23,17,1,1
06-10-2023,94,Bengaluru,66,28,18,1,1
07-10-2023,99,Bengaluru,51,26,17,1,1
08-10-2023,77,Bengaluru,40,23,17,1,1
09-10-2023,62,Bengaluru,45,28,18,1,1
10-10-2023,68,Bengaluru,43,30,19,1,1
11-10-2023,68,Bengaluru,63,16,18,1,1
12-10-2023,95,Bengaluru,63,16,17,1,1
13-10-2023,95,Bengaluru,64,22,18,1,2
14-10-2023,96,Bengaluru,50,27,17,1,1
15-10-2023,75,Bengaluru,54,12,17,1,1
16-10-2023,80,Bengaluru,60,19,13,1,1
17-10-2023,88,Bengaluru,64,20,8,1,1
18-10-2023,96,Bengaluru,73,21,9,1,1
19-10-2023,111,Bengaluru,73,21,8,1,1
20-10-2023,112,Bengaluru,66,20,6,1,1
21-10-2023,116,Bengaluru,61,24,5,1,4
22-10-2023,132,Bengaluru,66,24,5,1,5
23-10-2023,138,Bengaluru,60,22, ,1,4
24-10-2023,118,Bengaluru,62,20, ,1,5
25-10-2023,124,Bengaluru,67,18, ,1,5
26-10-2023,137,Bengaluru,67,24,7,2,4
27-10-2023,145,Bengaluru,47,12,6,1,3
28-10-2023,95,Bengaluru,41,16,5,1,3
29-10-2023,92,Bengaluru,38,12,5,1,3
30-10-2023,80,Bengaluru,61,19,6,1,3
31-10-2023,142,Bengaluru,53,17,5,1,3
01-11-2023,116,Bengaluru,41,14,5,1,3
02-11-2023,71,Bengaluru,20,8,5,1,2
03-11-2023,40,Bengaluru,22,7,5,1,3
04-11-2023,51,Bengaluru,14,10,4,1,2
05-11-2023,36,Bengaluru,34,19,6,1,4
06-11-2023,74,Bengaluru,22,14,6,1,5
07-11-2023,54,Bengaluru,22,7,5,1,3
08-11-2023,47,Bengaluru,40,7,4,1,4
09-11-2023,86,Bengaluru,52,13,6,1,3
10-11-2023,114,Bengaluru,68,15,5,1,4
11-11-2023,154,Bengaluru, , , , , 
01-07-2023,44,Bengaluru,24,4,5,1,1
02-07-2023,44,Bengaluru,12,4,8,1, 
03-07-2023,22,Bengaluru,9,5,6,1,2
04-07-2023,17,Bengaluru,13,6,6,1,1
05-07-2023,24,Bengaluru,13,5,7,2,1
06-07-2023,23,Bengaluru,15,4,7,1,2
07-07-2023,28,Bengaluru,11,4,7,1,1
08-07-2023,20,Bengaluru,17,5,7,1,1
09-07-2023,31,Bengaluru,20,4,8,1,2
10-07-2023,37,Bengaluru,25,4,7,1,2
11-07-2023,44,Bengaluru,28,4,7,1,1
12-07-2023,47,Bengaluru,15,6,7,1,1
13-07-2023,27,Bengaluru,16,5,7,1,1
14-07-2023,29,Bengaluru,19,5,6,1,1
15-07-2023,35,Bengaluru,23,5,6,1,1
16-07-2023,42,Bengaluru,28,4,6,1,1
17-07-2023,49,Bengaluru,23,5,6,1,1
18-07-2023,43,Bengaluru,27,3,6,1,1
19-07-2023,48,Bengaluru,42,3,7,1,1
20-07-2023,65,Bengaluru,35,4,6, ,1
21-07-2023,56,Bengaluru, , , , , 
29-07-2023,50,Bengaluru,24,3,8,1,1
30-07-2023,44,Bengaluru,27,3,9,1, 
31-07-2023,46,Bengaluru,31,3,9,1,12
01-08-2023,51,Bengaluru,35,3,9,1,11
02-08-2023,56,Bengaluru,28,3,9,1,10
03-08-2023,49,Bengaluru,26,12,9,1, 
04-08-2023,46,Bengaluru,26,6,9,1,9
05-08-2023,47,Bengaluru,21,8,9,1,2
06-08-2023,38,Bengaluru,29,9,9,1,1
07-08-2023,49,Bengaluru,28,8,9,1,1
08-08-2023,49,Bengaluru,33,12,10,1,1
09-08-2023,55,Bengaluru,40,13,10,1,1
10-08-2023,61,Bengaluru,40,10,12,1,2
11-08-2023,62,Bengaluru,46,10,12,1,1
12-08-2023,70,Bengaluru,41,11,12,1,1
13-08-2023,62,Bengaluru,34,11,11,1,1
14-08-2023,55,Bengaluru,47,13,12,1,1
15-08-2023,70,Bengaluru,50,12,12,1,1
16-08-2023,73,Bengaluru,34,11,11,1,1
17-08-2023,56,Bengaluru,28,9,11,1,1
18-08-2023,49,Bengaluru,18,7,10,1,1
19-08-2023,34,Bengaluru,25,11,11,1,1
20-08-2023,43,Bengaluru,46,13,12,1,2
21-08-2023,72,Bengaluru,48,17,13,1,1
22-08-2023,72,Bengaluru,38,11,12,1,1
23-08-2023,60,Bengaluru,41,11,12,1,2
24-08-2023,64,Bengaluru,38,13,12,1,1
25-08-2023,60,Bengaluru,28,13,12,1,1
26-08-2023,48,Bengaluru,18,10,11,1,1
27-08-2023,32,Bengaluru,26,10,11,1,2
28-08-2023,46,Bengaluru,28,11,12,1,1
29-08-2023,47,Bengaluru,26,11,13,1,1
30-08-2023,46,Bengaluru,36,14,15,1,1
31-08-2023,57,Bengaluru,28,21,15,1,1
01-09-2023,45,Bengaluru,21,10,13,1,1
02-09-2023,37,Bengaluru,30,10,11,1,1
03-09-2023,50,Bengaluru,45,9,10,1,1
04-09-2023,67,Bengaluru,26,8,11,1,1
05-09-2023,45,Bengaluru,9,9,11,1,1
06-09-2023,17,Bengaluru,14,8,11,1,2
07-09-2023,25,Bengaluru,17,8,11,1,1
08-09-2023,32,Bengaluru,16,11,11,1,1
09-09-2023,30,Bengaluru,19,12,11,1,1
10-09-2023,35,Bengaluru,15,11,11,1,1
11-09-2023,26,Bengaluru,18,10,11,1,1
12-09-2023,33,Bengaluru,16,12,12,1,1
13-09-2023,31,Bengaluru,16,10,11,1,1
14-09-2023,31,Bengaluru,12,9,11,1,1
15-09-2023,23,Bengaluru,11,8,11,1,1
16-09-2023,19,Bengaluru,12,9,12,1,2
17-09-2023,23,Bengaluru,15,9,12,1,1
18-09-2023,28,Bengaluru,21,10,11,1,1
19-09-2023,37,Bengaluru,21,9,12,1,1
20-09-2023,39,Bengaluru,28,11,13,1,1
21-09-2023,46,Bengaluru,35,13,13,1,2
22-09-2023,44,Bengaluru, , , , , 
25-09-2023,30,Bengaluru,35,11,13,1,1
26-09-2023,45,Bengaluru,30,9,12,1,2
27-09-2023,38,Bengaluru,24,10,12,1,1
28-09-2023,27,Bengaluru,23,10,11,1,2
29-09-2023,26,Bengaluru,23,8,11,1,1
30-09-2023,25,Bengaluru,20,11,11,1,1
03-04-2023,98,Bengaluru,40,14,9,1,3
04-04-2023,63,Bengaluru,59,22,10,2,3
05-04-2023,87,Bengaluru,57,20,9,1,1
06-04-2023,83,Bengaluru,60,16,8,1,2
07-04-2023,89,Bengaluru,56,14,9,2,2
08-04-2023,82,Bengaluru,51,15,8,1,1
09-04-2023,76,Bengaluru,49,10,9,2,2
10-04-2023,72,Bengaluru,55,14,11,1,3
11-04-2023,83,Bengaluru,65,15,9,2,3
12-04-2023,97,Bengaluru,72,15,13,2,4
13-04-2023,109,Bengaluru,81,18,11,3,4
14-04-2023,122,Bengaluru,69,18,13,1,4
15-04-2023,104,Bengaluru,77,18,15,2,4
16-04-2023,117,Bengaluru,72,18,11,2,4
17-04-2023,110,Bengaluru,70,17,12,2,3
18-04-2023,107,Bengaluru,72,20,14,2,5
19-04-2023,109,Bengaluru,67,18,10,1,3
20-04-2023,102,Bengaluru,64,15,9,1,3
21-04-2023,96,Bengaluru,57,21,10,1,3
22-04-2023,84,Bengaluru,53,17,8,1,2
23-04-2023,78,Bengaluru,53,15,7,1,3
24-04-2023,79,Bengaluru,49,11,8,2,3
25-04-2023,73,Bengaluru,43,13,7,1,2
26-04-2023,67,Bengaluru,62,12,7,1,2
27-04-2023,93,Bengaluru,44,10,8,2,3
28-04-2023,67,Bengaluru,57,19,7,1,2
29-04-2023,85,Bengaluru,37,9,7,3,3
30-04-2023,60,Bengaluru,18,10,6,1,1
01-05-2023,33,Bengaluru,24,10,9,1, 
02-05-2023,44,Bengaluru,28,9,9,1,3
03-05-2023,47,Bengaluru,32,14,10,1,6
04-05-2023,51,Bengaluru,28,9,9,1,5
05-05-2023,48,Bengaluru,34,9,10,1,4
06-05-2023,55,Bengaluru,26,9,8,2,5
07-05-2023,43,Bengaluru,39,8,12,2,4
08-05-2023,60,Bengaluru,36,10,9,2,6
09-05-2023,59,Bengaluru,29,14,7,2,6
10-05-2023,49,Bengaluru,52,15,9,2,9
11-05-2023,77,Bengaluru,38,14,7,2,8
12-05-2023,60,Bengaluru,42,10,5,2,5
13-05-2023,64,Bengaluru,43,3,7,2,2
14-05-2023,66,Bengaluru,54,6,9,2,2
15-05-2023,79,Bengaluru,58,5,9,2,2
16-05-2023,84,Bengaluru,65,3,12,5,1
17-05-2023,98,Bengaluru,60,4,9,2,2
18-05-2023,89,Bengaluru,45,3,7,2,2
19-05-2023,68,Bengaluru, , , , , 
22-05-2023,60,Bengaluru,39,3,8,2,2
23-05-2023,60,Bengaluru,31,4,7,2,2
24-05-2023,51,Bengaluru,31,3,7,1,1
25-05-2023,52,Bengaluru,32,3,7,1,1
26-05-2023,54,Bengaluru,43,9,7,1,2
27-05-2023,67,Bengaluru,38,12,6,1,2
28-05-2023,60,Bengaluru,53,12,12,1,2
29-05-2023,85,Bengaluru,41,12,9,1,1
30-05-2023,63,Bengaluru,34,15,9,1,1
31-05-2023,54,Bengaluru,31,12,7,1,2
01-06-2023,52,Bengaluru,44,13,7,1,2
02-06-2023,67,Bengaluru,53,15,8,1,2
03-06-2023,79,Bengaluru,45,7,7,1,1
04-06-2023,68,Bengaluru,44,5,7,1,2
05-06-2023,66,Bengaluru,41,5,8,1,2
06-06-2023,63,Bengaluru,34,4,7,1,2
07-06-2023,56,Bengaluru,15,4,6,1,1
08-06-2023,27,Bengaluru,15,4,6,1,1
09-06-2023,28,Bengaluru,13,3,6,1,2
10-06-2023,23,Bengaluru,13,3,6,1,1
11-06-2023,24,Bengaluru,21,3,6,1,2
12-06-2023,38,Bengaluru,25,3,6,1,2
13-06-2023,44,Bengaluru,30,2,6,1,2
14-06-2023,51,Bengaluru,35,3,6,1,2
15-06-2023,57,Bengaluru,35,3,6,1,2
16-06-2023,57,Bengaluru,35,3,6,1,2
17-06-2023,58,Bengaluru, , , , , 
19-06-2023,82,Bengaluru,37,3,8,1,4
20-06-2023,68,Bengaluru,42,4,7,1,3
21-06-2023,71,Bengaluru,35,5,7,1,2
22-06-2023,62,Bengaluru,27,5,6,1,1
23-06-2023,55,Bengaluru,20,3,6,1,1
24-06-2023,37,Bengaluru,22,5,6,1,1
25-06-2023,40,Bengaluru,22,5,6,1,1
26-06-2023,39,Bengaluru,21,5,6,1,1
27-06-2023,37,Bengaluru,13,5,7,1,1
28-06-2023,23,Bengaluru,12,5,7,1,2
29-06-2023,23,Bengaluru,23,4,6,1,1
30-06-2023,40,Bengaluru,26,5,6,1,1
02-01-2023,86,Bengaluru,58,13,10,1,3
03-01-2023,85,Bengaluru,61,14,9,1,3
04-01-2023,90,Bengaluru,59,12,8,2,2
05-01-2023,88,Bengaluru,62,14,8,1,1
06-01-2023,93,Bengaluru,69,14,8,2,2
07-01-2023,105,Bengaluru,81,18,10,2,5
08-01-2023,126,Bengaluru,76,17,11,2,5
09-01-2023,120,Bengaluru,70,16,11,2,4
10-01-2023,107,Bengaluru,64,14,12,2,5
11-01-2023,97,Bengaluru,70,16,14,2,4
12-01-2023,108,Bengaluru,70,17,14,2,3
13-01-2023,107,Bengaluru,68,18,13,1,4
14-01-2023,104,Bengaluru,62,17,11,2,3
15-01-2023,95,Bengaluru,64,18,15,2,3
16-01-2023,98,Bengaluru,64,12,11,2,2
17-01-2023,96,Bengaluru,53,14,10,2,2
18-01-2023,79,Bengaluru,63,16,10,2,2
19-01-2023,94,Bengaluru,65,12,9,2,2
20-01-2023,97,Bengaluru,66,9,11,2,6
21-01-2023,99,Bengaluru,63,13,8,1,2
22-01-2023,94,Bengaluru,62,10,9,1,3
23-01-2023,92,Bengaluru,52,9,8,2,2
24-01-2023,77,Bengaluru,57,13,9,1,2
25-01-2023,84,Bengaluru,68,16,9,2,2
26-01-2023,104,Bengaluru,69,14,9,1,1
27-01-2023,105,Bengaluru,59,14,10,2,1
28-01-2023,88,Bengaluru,65,15,9,1,2
29-01-2023,97,Bengaluru,60,13,9,2,2
30-01-2023,89,Bengaluru,52,12,8,1,2
31-01-2023,76,Bengaluru,64,17,10,1,2
01-02-2023,97,Bengaluru, , , , , 
03-02-2023,95,Bengaluru,62,16,9,2,3
04-02-2023,93,Bengaluru,67,17,9,2,2
05-02-2023,103,Bengaluru,69,18,12,2,5
06-02-2023,103,Bengaluru,80,25,12,2,3
07-02-2023,121,Bengaluru,81,20,13,2,3
08-02-2023,126,Bengaluru,79,19,11,2,4
09-02-2023,123,Bengaluru,72,16,13,2,4
10-02-2023,112,Bengaluru,74,16,13,2,3
11-02-2023,114,Bengaluru,73,14,13,2,5
12-02-2023,112,Bengaluru,75,17,12,2,8
13-02-2023,117,Bengaluru,76,17,14,2,6
14-02-2023,118,Bengaluru,76,17,13,2,4
15-02-2023,118,Bengaluru,79,16,12,2,6
16-02-2023,124,Bengaluru,75,15,13,2,5
17-02-2023,118,Bengaluru,77,19,11,2,3
18-02-2023,118,Bengaluru,60,17,10,2,4
19-02-2023,90,Bengaluru,59,18,11,2,6
20-02-2023,88,Bengaluru,67,17,12,2,3
21-02-2023,101,Bengaluru,76,19,11,2,3
22-02-2023,118,Bengaluru,79,17,12,2,2
23-02-2023,124,Bengaluru,60,14,12,2,2
24-02-2023,90,Bengaluru,68,17,15,2,3
25-02-2023,104,Bengaluru,81,20,10,2,2
26-02-2023,122,Bengaluru,68,15,11,2,6
27-02-2023,102,Bengaluru,71,17,13,2,10
28-02-2023,108,Bengaluru,70,15,9,2,4
01-03-2023,105,Bengaluru,68,17,9,2,2
02-03-2023,104,Bengaluru,83,18,11,2,2
03-03-2023,125,Bengaluru,69,14,12,2,2
04-03-2023,106,Bengaluru,67,18,10,2,3
05-03-2023,101,Bengaluru,74,14,11,2,3
06-03-2023,113,Bengaluru,71,13,11,2,2
07-03-2023,108,Bengaluru,66,16,10,2,3
08-03-2023,100,Bengaluru,66,19,10,1,3
09-03-2023,100,Bengaluru,66,14,10,1,4
10-03-2023,99,Bengaluru,69,16,10,2,2
11-03-2023,104,Bengaluru,53,10,8,1,7
12-03-2023,80,Bengaluru,62,14,9,1,4
13-03-2023,92,Bengaluru,65,15,11,1,8
14-03-2023,98,Bengaluru,71,18,9,1,3
15-03-2023,109,Bengaluru,72,17,8,2,4
16-03-2023,111,Bengaluru,57,15,10,1,4
17-03-2023,85,Bengaluru,45,11,9,1,2
18-03-2023,68,Bengaluru,45,10,7,1,1
19-03-2023,69,Bengaluru,41,9,8,1,2
20-03-2023,63,Bengaluru,50,12,10,1,3
21-03-2023,76,Bengaluru,68,24,11,1,2
22-03-2023,103,Bengaluru,58,19,9,2,3
23-03-2023,86,Bengaluru,52,22,8,2,1
24-03-2023,77,Bengaluru,49,15,8,2,2
25-03-2023,73,Bengaluru,55,17,8,1,1
26-03-2023,80,Bengaluru,53,14,10,1,3
27-03-2023,81,Bengaluru,74,23,13,2,3
28-03-2023,112,Bengaluru,63,16,8,2,4
29-03-2023,94,Bengaluru,51,18,7,1,2
30-03-2023,75,Bengaluru,43,19,7,1,1
31-03-2023,65,Bengaluru, , , , , 
01-10-2022,48,Bengaluru,37,10,7,2,3
02-10-2022,65,Bengaluru,47,8,9,2,4
03-10-2022,76,Bengaluru,52,12,8,1,3
04-10-2022,83,Bengaluru,55,12,8,2,3
05-10-2022,86,Bengaluru,42,9,7,1,3
06-10-2022,68,Bengaluru,42,8,8,1,4
07-10-2022,69,Bengaluru,39,11,7,2,4
08-10-2022,66,Bengaluru,51,7,10,2,4
09-10-2022,78,Bengaluru,30,8,9,1,4
10-10-2022,56,Bengaluru,40,7,9,1,3
11-10-2022,67,Bengaluru,41,8,9,2,5
12-10-2022,68,Bengaluru,39,9,10,2,4
13-10-2022,67,Bengaluru,45,14,11,2,4
14-10-2022,73,Bengaluru,22,8,10,2,3
15-10-2022,47,Bengaluru,31,10,9,2,2
16-10-2022,57,Bengaluru, , , , , 
24-10-2022,98,Bengaluru,71,21,10,2,3
25-10-2022,108,Bengaluru,89,25,16,2,6
26-10-2022,133,Bengaluru,62,17,13,2,6
27-10-2022,98,Bengaluru,56,16,9,2,3
28-10-2022,88,Bengaluru,53,12,9,2,2
29-10-2022,83,Bengaluru,48,14,8,1,2
30-10-2022,77,Bengaluru,70,21,10,2,3
31-10-2022,112,Bengaluru,47,13,9,2,1
01-11-2022,80,Bengaluru,19,7,9,1,3
02-11-2022,43,Bengaluru,28,6,10,1,3
03-11-2022,54,Bengaluru,28,6,9,2,4
04-11-2022,55,Bengaluru,35,9,9,2,3
05-11-2022,61,Bengaluru,47,11,8,2,3
06-11-2022,77,Bengaluru,69,19,11,2,3
07-11-2022,109,Bengaluru,64,15,11,1,3
08-11-2022,102,Bengaluru,69,16,11,2,4
09-11-2022,109,Bengaluru,56,14,9,2,2
10-11-2022,88,Bengaluru,70,17,8,1,3
11-11-2022,112,Bengaluru,33,17,9,1,8
12-11-2022,60,Bengaluru,19,5,8,1,3
13-11-2022,41,Bengaluru,28,6,8,1,3
14-11-2022,54,Bengaluru,56,13,10,2,4
15-11-2022,90,Bengaluru,73,18,11,2,3
16-11-2022,117,Bengaluru,82,19,14,2,4
17-11-2022,133,Bengaluru,67,20,15,2,3
18-11-2022,102,Bengaluru,68,20,13,2,3
19-11-2022,104,Bengaluru,70,18,11,2,3
20-11-2022,108,Bengaluru,70,20,9,1,2
21-11-2022,108,Bengaluru,37,10,9,1,4
22-11-2022,60,Bengaluru,26,10,9,1,4
23-11-2022,45,Bengaluru,32,5,9,1,4
24-11-2022,52,Bengaluru,52,8,9,1,4
25-11-2022,78,Bengaluru,46,9,9,1,4
26-11-2022,72,Bengaluru,53,12,8,1,3
27-11-2022,79,Bengaluru,75,18,10,1,5
28-11-2022,114,Bengaluru,83,20,9,1,3
29-11-2022,132,Bengaluru,77,20,10,1,5
30-11-2022,120,Bengaluru,67,11,9,1,4
01-12-2022,101,Bengaluru,51,7,8,1,4
02-12-2022,76,Bengaluru,34,6,7,1,3
03-12-2022,56,Bengaluru,29,9,6,1, 
04-12-2022,49,Bengaluru,64,13,9,2,6
05-12-2022,97,Bengaluru,78,14,9,1,3
06-12-2022,123,Bengaluru,78,15,10,1,3
07-12-2022,121,Bengaluru,76,18,10,2,6
08-12-2022,118,Bengaluru,68,17,8,1,4
09-12-2022,102,Bengaluru,19,12,7,2,3
10-12-2022,31,Bengaluru,12,8,9,2,3
11-12-2022,22,Bengaluru,22,9,9,2,5
12-12-2022,39,Bengaluru,25,9,8,2,4
13-12-2022,44,Bengaluru,26,6,8,1,5
14-12-2022,44,Bengaluru,43,8,10,2,4
15-12-2022,68,Bengaluru,62,9,12,2,5
16-12-2022,96,Bengaluru,61,11,12,2,2
17-12-2022,91,Bengaluru,73,15,8,2,2
18-12-2022,112,Bengaluru,70,17,9,1,3
19-12-2022,107,Bengaluru,61,12,10,1,2
20-12-2022,91,Bengaluru,51,11,9,2,3
21-12-2022,77,Bengaluru,55,12,12,1,2
22-12-2022,82,Bengaluru,65,15,11,1,3
23-12-2022,98,Bengaluru,64,16,10,1,2
24-12-2022,96,Bengaluru,40,11,7,1,3
25-12-2022,62,Bengaluru,13,6,7,1,3
26-12-2022,24,Bengaluru,24,5,8,1,4
27-12-2022,42,Bengaluru,31,9,8,1,2
28-12-2022,53,Bengaluru,41,13,9,1,3
29-12-2022,64,Bengaluru,52,13,11,1,4
30-12-2022,79,Bengaluru,60,17,12,2,4
31-12-2022,91,Bengaluru,59,18,11,2,4
01-01-2023,89,Bengaluru,58,14,10,1,3
01-07-2022,32,Bengaluru,35,4,6,1,2
02-07-2022,54,Bengaluru,26,5,4,2,1
03-07-2022,45,Bengaluru,11,4,5,2,1
04-07-2022,19,Bengaluru,12,4,5,1,1
05-07-2022,20,Bengaluru,17,3,5,2,1
06-07-2022,29,Bengaluru,15,3,5,2,1
07-07-2022,26,Bengaluru,19,4,5,1,1
08-07-2022,33,Bengaluru,17,3,5,1,1
09-07-2022,30,Bengaluru,11,3,5,2,1
10-07-2022,19,Bengaluru,12,3,5,1,1
11-07-2022,21,Bengaluru,23,3,4,1,1
12-07-2022,40,Bengaluru,14,3,4,2,1
13-07-2022,25,Bengaluru,11,3,5,2,1
14-07-2022,19,Bengaluru,20,3,4,1,1
15-07-2022,35,Bengaluru,16,3,4,1,1
16-07-2022,26,Bengaluru,12,3,4,1,1
17-07-2022,20,Bengaluru,16,4,4,1,1
18-07-2022,28,Bengaluru,25,4,5,1,1
19-07-2022,41,Bengaluru,36,8,5,2,2
20-07-2022,53,Bengaluru,29,6,4,2,1
21-07-2022,46,Bengaluru,35,3,5,1,1
22-07-2022,54,Bengaluru,27,3,4,1,1
23-07-2022,45,Bengaluru,23,3,4,1,1
24-07-2022,40,Bengaluru,22,3,4,1,1
25-07-2022,39,Bengaluru,29,4,4,1,1
26-07-2022,47,Bengaluru,28,7,6,1,3
27-07-2022,46,Bengaluru,34,12,8,4,4
28-07-2022,52,Bengaluru,50,8,6,2,2
29-07-2022,72,Bengaluru,23,10,6,2,2
30-07-2022,38,Bengaluru,26,7,7,2,7
31-07-2022,40,Bengaluru,20,8,7,2,3
01-08-2022,33,Bengaluru,16,8,7,2,3
02-08-2022,28,Bengaluru,18,5,7,1,5
03-08-2022,31,Bengaluru,21,4,7,1,3
04-08-2022,34,Bengaluru,6,3,4,1,1
05-08-2022,11,Bengaluru,8,4,5,2,11
06-08-2022,13,Bengaluru,6,3,4,2,9
07-08-2022,12,Bengaluru,16,3,4,1,6
08-08-2022,28,Bengaluru,20,3,4,2,5
09-08-2022,34,Bengaluru,21,3,4,1,4
10-08-2022,36,Bengaluru,19,3,4,1,4
11-08-2022,33,Bengaluru,17,5,4,1,3
12-08-2022,30,Bengaluru,11,3,3,1,3
13-08-2022,18,Bengaluru, , , , , 
19-08-2022,66,Bengaluru,36,4,7,2,3
20-08-2022,62,Bengaluru,26,5,7,2,4
21-08-2022,52,Bengaluru,25,4,7,1,3
22-08-2022,51,Bengaluru,26,5,7,1,3
23-08-2022,51,Bengaluru,23,5,8,1,3
24-08-2022,49,Bengaluru,32,6,8,2,3
25-08-2022,58,Bengaluru,29,5,9,2,3
26-08-2022,53,Bengaluru,24,6,9,1,3
27-08-2022,49,Bengaluru,20,8,7,2,3
28-08-2022,41,Bengaluru,35,8,10,2,3
29-08-2022,62,Bengaluru,40,10,10,2,3
30-08-2022,66,Bengaluru,35,8,8,2,3
31-08-2022,61,Bengaluru,30,8,8,2,3
01-09-2022,55,Bengaluru,40,9,10,1,4
02-09-2022,71,Bengaluru,44,16,10,1,3
03-09-2022,71,Bengaluru,26,12,8,1,3
04-09-2022,52,Bengaluru,23,12,9,1,6
05-09-2022,47,Bengaluru,23,9,8,1,10
06-09-2022,47,Bengaluru,16,6,7,1,2
07-09-2022,38,Bengaluru,16,4,7,1,4
08-09-2022,36,Bengaluru,18,5,6,1,4
09-09-2022,41,Bengaluru,17,4,6,2,4
10-09-2022,39,Bengaluru, ,5,6,2,2
12-09-2022,63,Bengaluru,28,5,7,2,3
13-09-2022,55,Bengaluru,24,6,6,1,3
14-09-2022,49,Bengaluru,28,5,7,1,8
15-09-2022,54,Bengaluru,31,5,7,3,6
16-09-2022,55,Bengaluru,32,5,6,2,7
17-09-2022,59,Bengaluru,32,6,6,1,3
18-09-2022,59,Bengaluru,32,5,6,1,2
19-09-2022,59,Bengaluru,39,5,9,1,2
20-09-2022,65,Bengaluru,37,6,7,1,2
21-09-2022,65,Bengaluru,45,7,7,1, 
22-09-2022,72,Bengaluru,50,7,6,1,3
23-09-2022,80,Bengaluru,35,6,6,1,4
24-09-2022,62,Bengaluru,30,8,7,2,4
25-09-2022,57,Bengaluru,44,6,9,1,1
26-09-2022,71,Bengaluru,40,8,8,2,7
27-09-2022,67,Bengaluru,42,7,9,2,8
28-09-2022,68,Bengaluru,35,8,7,1,4
29-09-2022,61,Bengaluru,31,9,7,2,3
30-09-2022,57,Bengaluru,24,8,8,2,3
01-04-2022,117,Bengaluru,66,21,9,3,5
02-04-2022,110,Bengaluru,65,22,7,2,3
03-04-2022,110,Bengaluru,69,21,7,3,3
04-04-2022,118,Bengaluru,64,19,7,2,3
05-04-2022,108,Bengaluru,73,23,9,3,3
06-04-2022,126,Bengaluru,73,24,8,2,4
07-04-2022,124,Bengaluru,58,18,7,2,3
08-04-2022,99,Bengaluru,51,21,7,3,2
09-04-2022,88,Bengaluru,46,18,7,2,3
10-04-2022,84,Bengaluru,49,18,7,3,3
11-04-2022,87,Bengaluru,38,15,6,3,2
12-04-2022,74,Bengaluru,28,11,8,3,2
13-04-2022,63,Bengaluru,31,16,7,2,2
14-04-2022,67,Bengaluru,31,23,9,3,3
15-04-2022,65,Bengaluru,45,23,8,2,3
16-04-2022,83,Bengaluru,53,19,10,2,4
17-04-2022,91,Bengaluru,34,15,8,3,3
18-04-2022,70,Bengaluru,54,22,12,3,15
19-04-2022,96,Bengaluru,70,23, ,3,14
20-04-2022,119,Bengaluru,79,20, ,3,41
21-04-2022,136,Bengaluru,71,20,2,3,11
22-04-2022,122,Bengaluru,53,14,1,3,3
23-04-2022,91,Bengaluru,51,18,1,3,3
24-04-2022,90,Bengaluru,68,21,1,3,4
25-04-2022,117,Bengaluru,66,23,2,3,4
26-04-2022,112,Bengaluru,74,20,1,4,4
27-04-2022,129,Bengaluru,68,21,1,3,4
28-04-2022,115,Bengaluru,67,25,2,3,4
29-04-2022,114,Bengaluru, ,22,1,3,3
01-05-2022,74,Bengaluru,50,15,2,2,4
02-05-2022,88,Bengaluru,44,18,2,2,2
03-05-2022,81,Bengaluru,41,21,6,3,4
04-05-2022,79,Bengaluru,29,17,5,3,2
05-05-2022,64,Bengaluru,48,13,13,3,5
06-05-2022,83,Bengaluru,55,18,10,2,4
